,Activity,database,Friendly name,Activity long,Unit,Multiplier,Location,Aluminium,Chromium,Cobalt,Copper,Dysprosium,Gallium,Germanium,Graphite,Indium,Iridium,Lithium,Manganese,Neodymium,Nickel,Palladium,Platinum,Praseodymium,Selenium,Silicon,Silver,Tellurium,Vanadium,Zinc
129,"electricity production, natural gas, combined cycle power plant",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,,"electricity production, natural gas, combined cycle power plant (CH)",KWh,1.0,CH,1.628099231627781e-05,8.990062690771194e-06,8.740840716292164e-08,1.2410288116625604e-05,2.56333605758233e-10,2.154152145033991e-09,4.963679017704935e-11,7.878340356598011e-08,1.0600626123966072e-10,1.1705454805309216e-13,1.4977684072875722e-08,3.4497819038507804e-05,1.4548574113376113e-08,2.0251631782701113e-05,2.4964482441946416e-11,5.442649368681219e-11,4.085923185177388e-09,5.273741520921383e-09,2.9251794211223563e-05,8.31955467453765e-09,1.1308258817988482e-10,7.486226557346189e-08,4.9416566681774775e-06
130,"market for battery capacity, Li-ion, LFP, stationary",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,"Market for LFP, stationary","market for battery capacity, Li-ion, LFP, stationary (GLO)",MWh,0.001,GLO,1313.5644161603477,0.0365687323988976,1.1808202557071998,673.885083876356,0.001234520631981117,0.0156428973997512,2.409543767063983e-07,2.5020278795392996,1.9571753149055016e-06,6.142177592677331e-10,61.9694565246171,15.5819706528198,0.2646940215974,44.0079670807585,0.006883539607153682,0.0003711229164605459,0.08542653091216117,0.0002943319222768,0.4185631757714781,0.59127811705,-0.0007495029015597522,0.7884316764853999,121.28621812161471
131,"wind turbine network connection construction, 4.5MW, onshore",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,,"wind turbine network connection construction, 4.5MW, onshore (GLO)",,,GLO,,1395.4272723574306,,,,,0.0010121405782934,,0.0309190755561242,3.925121768066679e-06,,,,,,,,6.688036806358423,7341.497634241222,,,,
132,"market for battery capacity, Li-ion, NMC622, stationary",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,"Market for NMC622, stationary","market for battery capacity, Li-ion, NMC622, stationary (GLO)",MWh,0.001,GLO,1267.8142994090724,0.1020003064170849,197.1726110202381,1274.2011025995068,0.0014341035826315788,0.016812361856569695,2.867632302186215e-07,2.1600024639931,2.0362994853444587e-06,6.440208810576278e-10,105.8191414453736,302.8215694245116,0.189625615337,346.98526457462805,0.006433149384076746,0.0004048533656490171,0.05950094053634819,0.0002776770409728,1.6285852318923153,0.5621205312204,-0.0005419913175901006,0.8339144192458,124.44390269885218
133,"wind power plant construction, 2MW, offshore, fixed parts, direct drive",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,"Wind, offshore, fixed parts(Bonus 2 MW), DD","wind power plant construction, 2MW, offshore, fixed parts, direct drive (GLO)",MW,2.0,GLO,313.8238292047842,280.4546931046489,4.630571906437094,1773.664971750144,0.00470711652338925,0.04677460281024875,0.004812536850004,1.5539521125778695,0.0470560487386214,6.469520436619949e-06,0.42047140312718534,1386.5047414425408,0.16479081114556274,1014.2379222068606,0.00257337276997405,0.00199149955910315,0.01719436573015,1.491413877389733,3120.6761372394712,0.3681690115132346,-0.0015852178643623,2.0086664287669027,313.0778974155753
134,"market for battery capacity, Li-ion, NMC111",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,Market for NMC111,"market for battery capacity, Li-ion, NMC111 (GLO)",MWh,0.001,GLO,1537.067612887583,0.0951515069114684,397.99287664861623,1548.885345082445,0.0019220672617342813,0.02200239033609795,3.8723300803184633e-07,2.8111935628000997,2.662959569756889e-06,8.690235794272141e-10,72.9157931185286,581.1934779228588,0.2245649745163,277.4078403623596,0.008363771267138364,0.0005263176663285945,0.0697501484140532,0.0003604925404428,1.409877208770542,0.732582977436,-0.00036961755580675726,1.0935373988341999,166.2676225053223
135,"wind power plant construction, 800kW, moving parts, direct drive",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,"Wind power plant, moving parts (Nordex N50/800 plant), DD","wind power plant construction, 800kW, moving parts, direct drive (GLO)",MW,0.8,GLO,1077.3505764863255,3586.0950196880635,5.508143823369843,1726.737628483436,9.253259481570318,0.04298085400427387,0.0006309062326915,4.518469112497636,0.031149124018383,1.8616217155693529e-06,0.41001028029156045,1107.9044501483334,97.11498151404818,3130.7751970829495,0.002432408968290375,0.001207376791211875,35.02734818150882,0.6846270336388343,1405.951218625108,0.154187506388121,-0.000992989527655875,52.48552133094414,651.7537779991903
136,"battery module production, for SiB battery",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,Sodium-ion,"battery module production, for SiB battery (GLO)",kilogram,1.0,GLO,0.0555674394540253,0.006897233608462,0.0016931653548514,0.0542645601289321,1.3004721424207104e-07,1.774878131348728e-06,2.3826990742404217e-08,0.0001182137295983,8.269681019638541e-08,7.208949874121027e-11,1.0976588184469944e-05,0.1239721537495114,4.166312915008714e-06,0.0298892394967459,3.1521354914516746e-08,2.2967052530615786e-08,1.0818523619929075e-06,8.114023606575617e-06,0.1079165635784367,4.933510243534064e-06,3.4271605019536405e-08,5.569590819987903e-05,0.00462306249349
137,"transmission network construction, electricity, high voltage direct current aerial line",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,HVDC transmission network construction,"transmission network construction, electricity, high voltage direct current aerial line (RER)",kilometer,1.0,RER,6928.780357698887,22.72919877223782,0.8219786130096698,80.60157866609758,0.003406698542848,0.0318321781337739,0.0018480804537913,11.686950310239542,0.0067903144922984,1.420135733109701e-06,0.3493556259213158,264.86430631259356,0.120827940296256,52.370193413245026,0.0016699729986046,0.0008789315667482,0.0111809774498999,0.0313859706890424,656.8626662386389,0.176492412718984,0.0012153149655501,1.4345000459425394,616.3285375720677
138,"market for battery capacity, Li-ion, NMC111, stationary",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,"Market for NMC111, stationary","market for battery capacity, Li-ion, NMC111, stationary (GLO)",MWh,0.001,GLO,1537.0676128876005,0.0951515069116183,397.992876648616,1548.8853450823178,0.0019220672617342453,0.02200239033679525,3.8723300805942107e-07,2.8111935628134996,2.6629595697280984e-06,8.69023583255317e-10,72.9157931185288,581.1934779230874,0.2245649745163,277.407840362639,0.00836377126719467,0.0005263176662143542,0.06975014841408973,0.0003604925404428,1.4098772087703093,0.7325829774363001,-0.00036961755515336055,1.0935373988350001,166.2676225036127
139,"battery production, Li-ion, NMC622",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,NMC622,"battery production, Li-ion, NMC622 (GLO)",kilogram,1.0,GLO,0.239285776861873,0.0188963978272034,0.0374156578369141,0.2405065013738093,2.3986211597656845e-07,2.923415259647986e-06,4.3764569226006304e-08,0.0004006030115088,3.672496685834629e-07,1.1335688558092494e-10,0.0200818703695383,0.0572982707536755,3.430105630886296e-05,0.0654803379250692,1.2185502316751425e-06,7.180532541355984e-08,1.089931566920768e-05,5.2172238034060495e-05,0.3065308339556901,0.0001051228444667,-1.2130048892285156e-07,0.0001456223790678,0.0224885623979253
140,"photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,Rooftop PV - single-Si,"photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof (RER)",MW,0.003,RER,14935.745972555133,0.9726965769849508,12.243083050730698,6505.829591227593,0.01895665121049209,17.520177814557165,4.900502794968743e-06,362.9572365773016,6.138274286868085e-05,2.0940009009083585e-08,2.8884849142266003,412.91691066469986,0.49753447455416666,470.6529860767991,0.016145175932028223,0.004141855301815269,0.15452435076613333,0.0080961403474139,53.26068828795475,20.739655516280802,0.0036062473954302466,14.509228513271333,1338.5317080484892
141,"nuclear power plant construction, pressure water reactor, 1000MW",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,Pressure water reactor - CH,"nuclear power plant construction, pressure water reactor, 1000MW (CH)",MW,1000.0,CH,363.5759894182804,536876.5332136734,3.2138882972867187,1338.2723355265846,0.006461103439489849,0.104601888646774,1.0414228804952286,3.085134847334988,5806.099566938037,0.002367054179325,0.4979350443786197,1168.0391898391656,0.13677361556364698,959.72105971731,0.0019527061611162428,0.0013250951116875033,0.03381416928265971,655.2058691138529,853198.8359833302,8.612158281282772,-0.0004210371631973402,3.2396271814879505,406.1953245750257
142,"market for battery capacity, redox-flow, Vanadium, stationary",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,Market for vanadium redox-flow battery,"market for battery capacity, redox-flow, Vanadium, stationary (GLO)",kWh,0.001,GLO,117.6775108669407,0.1090607237975106,0.9298535327822,393.0483589113271,0.0026862817330946015,0.022248013228686053,7.869185759045452e-07,795.5470863559182,3.306015516668719e-06,1.0995119593348344e-09,0.23443795360209999,34.551890065372596,0.1384554963014,65.2687130592108,0.0006152007319149182,0.0006659970112312056,0.035022835634154925,0.0001624269160263,0.6678141328331917,0.1138058273896,0.0006401485404147663,4758.577712391006,258.36414095933566
143,"electricity production, natural gas, conventional power plant",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,,"electricity production, natural gas, conventional power plant (DE)",KWh,1.0,DE,1.847019986931901e-05,5.196301233861856e-06,1.0362902009015313e-07,1.2728763461833228e-05,2.7839032318445225e-10,2.7702318394274254e-09,7.133768364375088e-11,9.661357923492537e-08,1.4887443406279008e-10,1.400918471145843e-13,1.9379881659746323e-08,5.447086742029336e-05,1.3805958807275373e-08,2.556370370969415e-05,2.334574949033667e-11,7.551916648560351e-11,3.5674597418150726e-09,5.5395548675223934e-09,3.559908129735294e-05,1.1520648512919648e-08,1.3841211652274542e-10,9.727428457498592e-08,6.672846607944022e-06
144,"wind power plant construction, 800kW, moving parts",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,"Wind power plant, moving parts (Nordex N50/800 plant)","wind power plant construction, 800kW, moving parts (GLO)",MW,0.8,GLO,1349.0551146107834,3688.603841920078,5.52269868177592,1709.4049302698909,1.2588752926847735,0.04469308309923562,0.0006160134612502,5.368621162509419,0.0371402201002139,1.8784459098827168e-06,0.4348075704830327,1947.1982955106596,9.580582140474723,3190.8663612492014,0.002403675774640875,0.0011886684235478749,4.02387842424669,0.6704700472981998,875.2818262044045,0.15252119620812787,-0.0018028965110819999,52.62430863277072,4657.978057891386
145,"nuclear power plant construction, boiling water reactor 1000MW",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,Boiling water reactor - DE,"nuclear power plant construction, boiling water reactor 1000MW (DE)",MW,1000.0,DE,410.6317487352674,543690.8151699658,3.500219214152888,1352.520930479974,0.007406298411649235,0.1086105100249508,1.8649278994824363,3.2337631962873,5807.30669144321,0.0026576365877524,0.5456096085002763,1238.3987936838282,0.2930275049100027,993.4521644928869,0.0019810030307123964,0.0016802086886672518,0.07257405042426089,659.8819351690778,890195.0877386512,8.727118449473119,-0.00019967474976230408,3.4405040184132765,463.22103178623365
146,"electricity production, nuclear, pressure water reactor",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,,"electricity production, nuclear, pressure water reactor (CH)",kWh,1.0,CH,3.195644848036036e-06,4.460339995150602e-06,1.3291433932705073e-08,3.6313153790513178e-06,2.887818164324347e-11,3.8099956348109896e-10,5.117188636386616e-12,1.4378704382612218e-08,5.997655865867272e-09,1.0687759766696337e-14,2.499997224621933e-09,1.743410210734945e-06,2.3602812416917094e-09,3.592841499703168e-06,4.547690710716813e-12,5.7228632490749455e-12,7.259703852658291e-10,1.5775695958583264e-09,7.384741415893286e-06,9.649619079933304e-09,1.7383362597062596e-11,1.3416659495257113e-08,1.929441290812846e-06
147,"direct air capture system, solvent-based, 1MtCO2",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,Direct air capture system,"direct air capture system, solvent-based, 1MtCO2 (RER)",MtCO2,1.0,RER,207540.06932206644,338797.0245973936,768.5981025085468,83260.91438184804,2.575405244525703,17.765309066509634,1.4910086424394906,705.9410559695104,2.2570192827617017,0.0010785177539102,157.25700640899495,195776.54743782815,118.613868919604,252989.49174948825,0.1966639739526477,0.7634949850971949,15.40898999651556,31.508022002716427,217707.33528289464,219.62712575743487,1.036884374901184,725.2004827690494,108762.47075726993
148,"market for battery capacity, Li-ion, LFP",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,Market for LFP,"market for battery capacity, Li-ion, LFP (GLO)",MWh,0.001,GLO,1313.5644161603477,0.0365687323988976,1.1808202557071998,673.885083876356,0.001234520631981117,0.0156428973997512,2.409543767063983e-07,2.5020278795392996,1.9571753149055016e-06,6.142177592677331e-10,61.9694565246171,15.5819706528198,0.2646940215974,44.0079670807585,0.006883539607153682,0.0003711229164605459,0.08542653091216117,0.0002943319222768,0.4185631757714781,0.59127811705,-0.0007495029015597522,0.7884316764853999,121.28621812161471
149,"market for battery capacity, Li-ion, NMC532",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,Market for NMC532,"market for battery capacity, Li-ion, NMC532 (GLO)",MWh,0.001,GLO,1165.8263944490832,0.0859769818667512,259.9957064649946,1205.492699335585,0.001434035926457174,0.016516813148119706,2.931072496231697e-07,2.0604129226588,1.9735261847693646e-06,6.327441538621304e-10,99.866347757717,280.0978205660494,0.18353529608250002,276.2048834271578,0.006076376975207158,0.00039243877204724346,0.057314716569917226,0.0002631709835924,1.3330363799918217,0.5339475149533,-0.00046521949574845553,0.819090421597,121.6946124834461
150,"hydropower plant construction, reservoir, non-alpine regions",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,Hydro run-of-river,"hydropower plant construction, reservoir, non-alpine regions (RER)",MW,175.0,RER,90903.27563894558,41042651.15805376,459.2463594487734,23933.69577723584,1.2370670646507687,10.313488172746487,141.622663072742,337.193267165811,81.2616453324056,0.0851792827335243,58.65992264597846,83450.00731502612,48.196801456390965,216757.81823169359,0.04157920666312576,0.36177647101466304,3.1479505169864974,1522.9246910513723,12306813.56822573,101.69446755382808,0.392625540173066,266.9647206624923,10185.05041629473
151,"wind turbine construction, 750kW, onshore",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,"Wind, onshore","wind turbine construction, 750kW, onshore (RoW)",MW,0.75,RoW,2007.9153144559211,831.4851217002787,8.80815845503108,3563.2176632895284,1.266293835868746,0.10497789506557866,0.0037932745257242,8.315633510843012,0.0467740566554326,4.029202036187651e-06,0.9995361601565157,3394.7756908039228,9.884587274859632,1915.9490643129718,0.0081354114586708,0.0041238348330656,4.056924726848739,1.2272463699728402,1698.3947385809615,0.9289667537108147,-0.0024056747255064,55.28217952770569,5950.448121108254
152,"wind power plant construction, 2MW, offshore, fixed parts",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,"Wind, offshore, fixed parts (Bonus 2 MW)","wind power plant construction, 2MW, offshore, fixed parts (GLO)",MW,2.0,GLO,313.8238292047842,280.4546931046489,4.630571906437094,1773.664971750144,0.00470711652338925,0.04677460281024875,0.004812536850004,1.5539521125778695,0.0470560487386214,6.469520436619949e-06,0.42047140312718534,1386.5047414425408,0.16479081114556274,1014.2379222068606,0.00257337276997405,0.00199149955910315,0.01719436573015,1.491413877389733,3120.6761372394712,0.3681690115132346,-0.0015852178643623,2.0086664287669027,313.0778974155753
153,"market for battery capacity, Sodium-ion, SiB",ei_cutoff_3.10_image_SSP2-L_2050 2025-10-02,Market for SiB,"market for battery capacity, Sodium-ion, SiB (GLO)",MWh,0.001,GLO,372.0276041984908,0.0481329063952805,11.1244707142678,363.6195457539189,0.0010535496772359882,0.01334919786318444,2.1600854595893257e-07,0.8341689413804999,6.626624404648908e-07,5.244279063772155e-10,0.0887686934930737,812.1464807801148,0.037785491178183944,197.9871605256933,0.00022213028057064082,0.00017899016608427247,0.009639278459512833,5.651985504575634e-05,0.7226942885550726,0.04144850751061271,0.00034712135682905305,0.4472612619846,37.6007561100175
154,"wind power plant construction, 2MW, offshore, moving parts",ei_cutoff_3.10_image_SSP3-H_2050 2025-10-08,"Wind, offshore, moving parts (Bonus 2 MW)","wind power plant construction, 2MW, offshore, moving parts (GLO)",MW,2.0,GLO,1598.8504208483112,12504.725873655265,5.14379764470575,866.5473888817588,1.2579801771430006,0.0392689364406055,0.0020286587715012,5.188633330433888,0.0904242637866945,3.0831422381730305e-07,0.10956828387909864,1997.6765342179172,9.59408570196306,4315.486247798033,0.0011557737681819,0.00090331091186485,4.023458807473715,0.9616252476733244,1713.2188093716345,0.16911755237377726,0.0005338416185166,51.00546631447462,4582.677324579006
